2026/02/17 15:34:28.576, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 27.28 W, 55, P2
2026/02/17 15:34:28.578, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 121.17 W, 75, P2
2026/02/17 15:34:29.580, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 27.47 W, 55, P2
2026/02/17 15:34:29.586, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 108.48 W, 76, P2
2026/02/17 15:34:30.588, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 27.32 W, 55, P2
2026/02/17 15:34:30.590, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 114.73 W, 76, P2
2026/02/17 15:34:31.593, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 27.31 W, 55, P2
2026/02/17 15:34:31.597, 1, NVIDIA GeForce GTX 1060 6GB, 96 %, 72 %, 4799 MiB, 117.64 W, 76, P2
2026/02/17 15:34:32.599, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 27.32 W, 55, P2
2026/02/17 15:34:32.602, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 119.25 W, 75, P2
2026/02/17 15:34:33.604, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 25.27 W, 55, P2
2026/02/17 15:34:33.606, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 120.05 W, 76, P2
2026/02/17 15:34:34.608, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 24.90 W, 54, P2
2026/02/17 15:34:34.614, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 119.34 W, 76, P2
2026/02/17 15:34:35.617, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 24.75 W, 54, P2
2026/02/17 15:34:35.619, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 118.08 W, 76, P2
2026/02/17 15:34:36.621, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 20.33 W, 54, P3
2026/02/17 15:34:36.626, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 118.39 W, 76, P2
2026/02/17 15:34:37.639, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 20.20 W, 54, P3
2026/02/17 15:34:37.643, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 116.33 W, 76, P2
2026/02/17 15:34:38.645, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 20.26 W, 53, P3
2026/02/17 15:34:38.648, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 36.49 W, 72, P2
2026/02/17 15:34:39.651, 0, NVIDIA GeForce GTX 1060, 95 %, 66 %, 4871 MiB, 76.43 W, 57, P2
2026/02/17 15:34:39.669, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 117.17 W, 74, P2
2026/02/17 15:34:40.672, 0, NVIDIA GeForce GTX 1060, 95 %, 66 %, 4871 MiB, 73.32 W, 59, P2
2026/02/17 15:34:40.685, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 121.08 W, 75, P2
2026/02/17 15:34:41.694, 0, NVIDIA GeForce GTX 1060, 95 %, 66 %, 4871 MiB, 68.96 W, 60, P2
2026/02/17 15:34:41.697, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 117.80 W, 75, P2
2026/02/17 15:34:42.701, 0, NVIDIA GeForce GTX 1060, 94 %, 65 %, 4871 MiB, 71.74 W, 60, P2
2026/02/17 15:34:42.723, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 120.57 W, 75, P2
2026/02/17 15:34:43.725, 0, NVIDIA GeForce GTX 1060, 94 %, 65 %, 4871 MiB, 73.56 W, 61, P2
2026/02/17 15:34:43.740, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 71 %, 4799 MiB, 111.91 W, 75, P2
2026/02/17 15:34:44.757, 0, NVIDIA GeForce GTX 1060, 94 %, 65 %, 4871 MiB, 73.74 W, 62, P2
2026/02/17 15:34:44.762, 1, NVIDIA GeForce GTX 1060 6GB, 95 %, 71 %, 4799 MiB, 109.51 W, 75, P2
2026/02/17 15:34:45.764, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 74.17 W, 62, P2
2026/02/17 15:34:45.770, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 115.01 W, 75, P2
2026/02/17 15:34:46.781, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 74.48 W, 63, P2
2026/02/17 15:34:46.784, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 71 %, 4799 MiB, 115.01 W, 75, P2
2026/02/17 15:34:47.788, 0, NVIDIA GeForce GTX 1060, 96 %, 65 %, 4871 MiB, 72.66 W, 64, P2
2026/02/17 15:34:47.798, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 116.33 W, 75, P2
2026/02/17 15:34:48.800, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 76.83 W, 64, P2
2026/02/17 15:34:48.819, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 35.29 W, 72, P2
2026/02/17 15:34:49.821, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 75.76 W, 65, P2
2026/02/17 15:34:49.840, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 35.02 W, 70, P2
2026/02/17 15:34:50.842, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 75.27 W, 65, P2
2026/02/17 15:34:50.851, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 34.95 W, 69, P2
2026/02/17 15:34:51.853, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 74.95 W, 65, P2
2026/02/17 15:34:51.855, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.87 W, 68, P2
2026/02/17 15:34:52.858, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 73.13 W, 66, P2
2026/02/17 15:34:52.874, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.87 W, 67, P2
2026/02/17 15:34:53.876, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 72.43 W, 66, P2
2026/02/17 15:34:53.888, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.63 W, 67, P2
2026/02/17 15:34:54.892, 0, NVIDIA GeForce GTX 1060, 96 %, 65 %, 4871 MiB, 73.16 W, 66, P2
2026/02/17 15:34:54.918, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.55 W, 66, P2
2026/02/17 15:34:55.920, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 74.85 W, 66, P2
2026/02/17 15:34:55.934, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.54 W, 66, P2
2026/02/17 15:34:56.936, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 73.63 W, 67, P2
2026/02/17 15:34:56.957, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.54 W, 66, P2
2026/02/17 15:34:57.959, 0, NVIDIA GeForce GTX 1060, 96 %, 68 %, 4871 MiB, 74.73 W, 67, P2
2026/02/17 15:34:57.969, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.55 W, 65, P2
2026/02/17 15:34:58.971, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 70.76 W, 67, P2
2026/02/17 15:34:58.985, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.55 W, 65, P2
2026/02/17 15:34:59.988, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 74.17 W, 67, P2
2026/02/17 15:35:00.001, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.55 W, 64, P2
2026/02/17 15:35:01.004, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 75.92 W, 67, P2
2026/02/17 15:35:01.016, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.44 W, 64, P2
2026/02/17 15:35:02.018, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 75.35 W, 67, P2
2026/02/17 15:35:02.029, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.20 W, 64, P2
2026/02/17 15:35:03.034, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 73.97 W, 67, P2
2026/02/17 15:35:03.043, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.22 W, 63, P2
2026/02/17 15:35:04.045, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 71.18 W, 67, P2
2026/02/17 15:35:04.061, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.22 W, 63, P2
2026/02/17 15:35:05.063, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 75.79 W, 68, P2
2026/02/17 15:35:05.065, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 28.11 W, 63, P2
2026/02/17 15:35:06.068, 0, NVIDIA GeForce GTX 1060, 95 %, 66 %, 4871 MiB, 73.73 W, 68, P2
2026/02/17 15:35:06.082, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 24.41 W, 62, P2
2026/02/17 15:35:07.088, 0, NVIDIA GeForce GTX 1060, 95 %, 66 %, 4871 MiB, 65.72 W, 68, P2
2026/02/17 15:35:07.104, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 24.17 W, 62, P2
2026/02/17 15:35:08.110, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 29.17 W, 64, P2
2026/02/17 15:35:08.112, 1, NVIDIA GeForce GTX 1060 6GB, 92 %, 70 %, 4799 MiB, 108.17 W, 66, P2
2026/02/17 15:35:09.124, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 29.04 W, 63, P2
2026/02/17 15:35:09.129, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 110.17 W, 67, P2
2026/02/17 15:35:10.131, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.89 W, 62, P2
2026/02/17 15:35:10.138, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 71 %, 4799 MiB, 116.47 W, 68, P2
2026/02/17 15:35:11.148, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.89 W, 62, P2
2026/02/17 15:35:11.152, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 118.45 W, 68, P2
2026/02/17 15:35:12.154, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.72 W, 61, P2
2026/02/17 15:35:12.160, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 122.22 W, 69, P2
2026/02/17 15:35:13.162, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.58 W, 61, P2
2026/02/17 15:35:13.170, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 113.87 W, 69, P2
2026/02/17 15:35:14.172, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.53 W, 60, P2
2026/02/17 15:35:14.174, 1, NVIDIA GeForce GTX 1060 6GB, 95 %, 72 %, 4799 MiB, 115.86 W, 69, P2
2026/02/17 15:35:15.176, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.53 W, 60, P2
2026/02/17 15:35:15.180, 1, NVIDIA GeForce GTX 1060 6GB, 95 %, 71 %, 4799 MiB, 117.08 W, 70, P2
2026/02/17 15:35:16.183, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.48 W, 59, P2
2026/02/17 15:35:16.185, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 117.32 W, 70, P2
2026/02/17 15:35:17.188, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.42 W, 59, P2
2026/02/17 15:35:17.190, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 117.42 W, 70, P2
2026/02/17 15:35:18.203, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.42 W, 58, P2
2026/02/17 15:35:18.205, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 120.22 W, 70, P2
2026/02/17 15:35:19.209, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.43 W, 58, P2
2026/02/17 15:35:19.212, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 119.82 W, 70, P2
2026/02/17 15:35:20.214, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.27 W, 58, P2
2026/02/17 15:35:20.217, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 122.59 W, 70, P2
2026/02/17 15:35:21.219, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.26 W, 57, P2
2026/02/17 15:35:21.225, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 116.70 W, 71, P2
2026/02/17 15:35:22.227, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.22 W, 57, P2
2026/02/17 15:35:22.229, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 34.85 W, 68, P2
2026/02/17 15:35:23.231, 0, NVIDIA GeForce GTX 1060, 31 %, 8 %, 4871 MiB, 58.37 W, 58, P2
2026/02/17 15:35:23.241, 1, NVIDIA GeForce GTX 1060 6GB, 77 %, 33 %, 4799 MiB, 120.71 W, 68, P2
2026/02/17 15:35:24.250, 0, NVIDIA GeForce GTX 1060, 93 %, 64 %, 4871 MiB, 75.68 W, 61, P2
2026/02/17 15:35:24.260, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 116.89 W, 70, P2
2026/02/17 15:35:25.262, 0, NVIDIA GeForce GTX 1060, 94 %, 64 %, 4871 MiB, 75.32 W, 61, P2
2026/02/17 15:35:25.275, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 117.08 W, 71, P2
2026/02/17 15:35:26.280, 0, NVIDIA GeForce GTX 1060, 95 %, 67 %, 4871 MiB, 75.99 W, 62, P2
2026/02/17 15:35:26.287, 1, NVIDIA GeForce GTX 1060 6GB, 92 %, 70 %, 4799 MiB, 115.77 W, 71, P2
2026/02/17 15:35:27.289, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 75.29 W, 62, P2
2026/02/17 15:35:27.305, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.96 W, 67, P2
2026/02/17 15:35:28.308, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 74.16 W, 63, P2
2026/02/17 15:35:28.324, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.96 W, 66, P2
2026/02/17 15:35:29.327, 0, NVIDIA GeForce GTX 1060, 95 %, 66 %, 4871 MiB, 70.61 W, 63, P2
2026/02/17 15:35:29.343, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.86 W, 65, P2
2026/02/17 15:35:30.349, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 74.74 W, 64, P2
2026/02/17 15:35:30.369, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.86 W, 65, P2
2026/02/17 15:35:31.373, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 73.07 W, 64, P2
2026/02/17 15:35:31.385, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.53 W, 64, P2
2026/02/17 15:35:32.387, 0, NVIDIA GeForce GTX 1060, 96 %, 67 %, 4871 MiB, 74.85 W, 64, P2
2026/02/17 15:35:32.401, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.63 W, 64, P2
2026/02/17 15:35:33.403, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 73.16 W, 65, P2
2026/02/17 15:35:33.419, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.63 W, 64, P2
2026/02/17 15:35:34.422, 0, NVIDIA GeForce GTX 1060, 95 %, 64 %, 4871 MiB, 74.13 W, 65, P2
2026/02/17 15:35:34.435, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.53 W, 64, P2
2026/02/17 15:35:35.437, 0, NVIDIA GeForce GTX 1060, 95 %, 64 %, 4871 MiB, 73.47 W, 65, P2
2026/02/17 15:35:35.456, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.53 W, 63, P2
2026/02/17 15:35:36.458, 0, NVIDIA GeForce GTX 1060, 95 %, 64 %, 4871 MiB, 73.89 W, 65, P2
2026/02/17 15:35:36.472, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.53 W, 63, P2
2026/02/17 15:35:37.474, 0, NVIDIA GeForce GTX 1060, 94 %, 65 %, 4871 MiB, 75.77 W, 66, P2
2026/02/17 15:35:37.492, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.53 W, 63, P2
2026/02/17 15:35:38.494, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 73.51 W, 66, P2
2026/02/17 15:35:38.509, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.53 W, 62, P2
2026/02/17 15:35:39.512, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 73.62 W, 66, P2
2026/02/17 15:35:39.539, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.44 W, 62, P2
2026/02/17 15:35:40.542, 0, NVIDIA GeForce GTX 1060, 96 %, 65 %, 4871 MiB, 70.11 W, 66, P2
2026/02/17 15:35:40.547, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.44 W, 62, P2
2026/02/17 15:35:41.550, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 74.10 W, 66, P2
2026/02/17 15:35:41.559, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.20 W, 62, P2
2026/02/17 15:35:42.561, 0, NVIDIA GeForce GTX 1060, 96 %, 68 %, 4871 MiB, 77.54 W, 67, P2
2026/02/17 15:35:42.580, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.44 W, 62, P2
2026/02/17 15:35:43.582, 0, NVIDIA GeForce GTX 1060, 95 %, 64 %, 4871 MiB, 74.36 W, 67, P2
2026/02/17 15:35:43.593, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.10 W, 61, P2
2026/02/17 15:35:44.595, 0, NVIDIA GeForce GTX 1060, 95 %, 64 %, 4871 MiB, 74.36 W, 67, P2
2026/02/17 15:35:44.613, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.10 W, 61, P2
2026/02/17 15:35:45.615, 0, NVIDIA GeForce GTX 1060, 94 %, 64 %, 4871 MiB, 72.82 W, 67, P2
2026/02/17 15:35:45.623, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.10 W, 61, P2
2026/02/17 15:35:46.629, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 69.84 W, 67, P2
2026/02/17 15:35:46.644, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 32.87 W, 61, P2
2026/02/17 15:35:47.651, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 76.58 W, 67, P2
2026/02/17 15:35:47.661, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 32.87 W, 60, P2
2026/02/17 15:35:48.664, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 75.95 W, 67, P2
2026/02/17 15:35:48.676, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 32.87 W, 60, P2
2026/02/17 15:35:49.679, 0, NVIDIA GeForce GTX 1060, 95 %, 65 %, 4871 MiB, 73.47 W, 67, P2
2026/02/17 15:35:49.695, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 32.87 W, 60, P2
2026/02/17 15:35:50.697, 0, NVIDIA GeForce GTX 1060, 95 %, 64 %, 4871 MiB, 71.81 W, 68, P2
2026/02/17 15:35:50.713, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 8.78 W, 59, P5
2026/02/17 15:35:51.716, 0, NVIDIA GeForce GTX 1060, 96 %, 66 %, 4871 MiB, 76.73 W, 68, P2
2026/02/17 15:35:51.726, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 8.07 W, 58, P5
2026/02/17 15:35:52.729, 0, NVIDIA GeForce GTX 1060, 96 %, 65 %, 4871 MiB, 72.76 W, 68, P2
2026/02/17 15:35:52.740, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 8.16 W, 58, P5
2026/02/17 15:35:53.742, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.85 W, 65, P2
2026/02/17 15:35:53.744, 1, NVIDIA GeForce GTX 1060 6GB, 92 %, 73 %, 4799 MiB, 113.13 W, 60, P2
2026/02/17 15:35:54.755, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.68 W, 64, P2
2026/02/17 15:35:54.758, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 121.36 W, 64, P2
2026/02/17 15:35:55.761, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.58 W, 63, P2
2026/02/17 15:35:55.764, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 118.59 W, 65, P2
2026/02/17 15:35:56.766, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.58 W, 62, P2
2026/02/17 15:35:56.770, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 119.33 W, 65, P2
2026/02/17 15:35:57.772, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.43 W, 61, P2
2026/02/17 15:35:57.774, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 111.77 W, 66, P2
2026/02/17 15:35:58.776, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.56 W, 61, P2
2026/02/17 15:35:58.785, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 111.94 W, 66, P2
2026/02/17 15:35:59.786, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.43 W, 60, P2
2026/02/17 15:35:59.788, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 119.09 W, 67, P2
2026/02/17 15:36:00.790, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.39 W, 60, P2
2026/02/17 15:36:00.792, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 118.21 W, 67, P2
2026/02/17 15:36:01.795, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.23 W, 60, P2
2026/02/17 15:36:01.797, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 120.52 W, 67, P2
2026/02/17 15:36:02.799, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.36 W, 59, P2
2026/02/17 15:36:02.801, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 71 %, 4799 MiB, 108.57 W, 68, P2
2026/02/17 15:36:03.812, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.10 W, 59, P2
2026/02/17 15:36:03.814, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 72 %, 4799 MiB, 113.65 W, 68, P2
2026/02/17 15:36:04.822, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.11 W, 58, P2
2026/02/17 15:36:04.824, 1, NVIDIA GeForce GTX 1060 6GB, 94 %, 71 %, 4799 MiB, 117.18 W, 68, P2
2026/02/17 15:36:05.826, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.17 W, 58, P2
2026/02/17 15:36:05.833, 1, NVIDIA GeForce GTX 1060 6GB, 33 %, 25 %, 4799 MiB, 34.03 W, 66, P2
2026/02/17 15:36:06.840, 0, NVIDIA GeForce GTX 1060, 0 %, 0 %, 4871 MiB, 28.06 W, 58, P2
2026/02/17 15:36:06.842, 1, NVIDIA GeForce GTX 1060 6GB, 0 %, 0 %, 4799 MiB, 33.63 W, 64, P2
2026/02/17 15:36:07.844, 0, NVIDIA GeForce GTX 1060, 94 %, 65 %, 4871 MiB, 73.70 W, 61, P2
2026/02/17 15:36:07.860, 1, NVIDIA GeForce GTX 1060 6GB, 92 %, 70 %, 4799 MiB, 120.33 W, 68, P2
2026/02/17 15:36:08.871, 0, NVIDIA GeForce GTX 1060, 93 %, 64 %, 4871 MiB, 70.72 W, 62, P2
2026/02/17 15:36:08.877, 1, NVIDIA GeForce GTX 1060 6GB, 92 %, 70 %, 4799 MiB, 119.25 W, 68, P2
2026/02/17 15:36:09.880, 0, NVIDIA GeForce GTX 1060, 94 %, 65 %, 4871 MiB, 65.38 W, 63, P2
2026/02/17 15:36:09.891, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 70 %, 4799 MiB, 104.99 W, 69, P2
2026/02/17 15:36:10.900, 0, NVIDIA GeForce GTX 1060, 94 %, 66 %, 4871 MiB, 75.90 W, 63, P2
2026/02/17 15:36:10.909, 1, NVIDIA GeForce GTX 1060 6GB, 93 %, 71 %, 4799 MiB, 114.73 W, 69, P2
2026/02/17 15:36:11.912, 0, NVIDIA GeForce GTX 1060, 93 %, 64 %, 4871 MiB, 73.83 W, 64, P2
